fractal_dimension_simulation_data_with_different_initial_condition (including mass ratio and shoving capacity)(2)
initial_condition,           mass_ratio_of_matrix_tomotile,           shoving_capacity,           number_of_cells_and_spore,ratio_of_cell_to_spore,           fractal_dimension,inner_motile_radius_when_frozen,           outer_biofilm_radius_when_frozen,motile_radius_growth,biofilm_radius_growth,inner_motile_radius_when_frozen/outer_biofilm_radius_when_frozen
6E+00,3E+00,8E+00,1.21E+02,5.92105263157895E-01,1.02359641625502E+00,4.10736216661508E+00,7.26907429501923E+00,3.22663383584837E-01,1.06298887599391E+00,5.65046111776495E-01
6E+00,3E+00,8E+00,1.21E+02,5.92105263157895E-01,1.04282227469755E+00,4.0291195310357E+00,7.15876327835963E+00,2.44420748005457E-01,9.5267785933431E-01,5.62823405994637E-01
6E+00,3E+00,8E+00,1.21E+02,5.92105263157895E-01,1.0169209669939E+00,4.06842894512822E+00,7.02410366940064E+00,2.83730162097979E-01,8.18018250375322E-01,5.79209695160347E-01
6E+00,3E+00,8E+00,1.21E+02,5.92105263157895E-01,9.81198225409444E-01,4.0291195310357E+00,6.97863973752192E+00,2.44420748005457E-01,7.72554318496598E-01,5.77350269189626E-01
6E+00,3E+00,8E+00,1.21E+02,5.92105263157895E-01,1.04495170427445E+00,3.94932708483429E+00,7.00140860629515E+00,1.64628301804054E-01,7.95323187269829E-01,5.64076074817765E-01
6E+00,3E+00,1E+01,1.21E+02,5.92105263157895E-01,1.15178008810307E+00,4.54864184146723E+00,1.05700884599189E+01,7.6394305843699E-01,4.36400304089357E+00,4.30331482911935E-01
6E+00,3E+00,1E+01,1.21E+02,5.92105263157895E-01,1.0488537496612E+00,4.58349784423754E+00,8.09764388904951E+00,7.987990612073E-01,1.89155847002419E+00,5.66028576588288E-01
6E+00,3E+00,1E+01,1.21E+02,5.92105263157895E-01,1.03832709521388E+00,4.29673985699156E+00,9.21893375673522E+00,5.12041073961321E-01,3.0128483377099E+00,4.66077745037752E-01
6E+00,3E+00,1E+01,1.21E+02,5.92105263157895E-01,1.07230572972098E+00,4.37019372236832E+00,8.19532708223289E+00,5.85494939338076E-01,1.98924166320757E+00,5.33254338541619E-01
6E+00,3E+00,1E+01,1.21E+02,5.92105263157895E-01,9.30499366860616E-01,4.54864184146723E+00,8.93844401627775E+00,7.6394305843699E-01,2.73235859725243E+00,5.08885196705794E-01
6E+00,3E+00,1.2E+01,1.21E+02,5.92105263157895E-01,1.12561227649337E+00,5.07770625192981E+00,1.10269840175003E+01,1.29300746889957E+00,4.82089859847503E+00,4.60480059086988E-01
6E+00,3E+00,1.2E+01,1.21E+02,5.92105263157895E-01,1.12804974102856E+00,5.2015709478601E+00,1.01867081481662E+01,1.41687216482986E+00,3.98062272914089E+00,5.1062334094616E-01
6E+00,3E+00,1.2E+01,1.21E+02,5.92105263157895E-01,1.27697230636477E+00,5.14001172695692E+00,1.02179079399006E+01,1.35531294392668E+00,4.01182252087526E+00,5.03039541674215E-01
6E+00,3E+00,1.2E+01,1.21E+02,5.92105263157895E-01,1.09436974782724E+00,5.07770625192981E+00,1.42506739274063E+01,1.29300746889957E+00,8.04458850838101E+00,3.56313412109204E-01
6E+00,3E+00,1.2E+01,1.21E+02,5.92105263157895E-01,1.07263761358245E+00,4.98278748516688E+00,1.4505269206998E+01,1.19808870213664E+00,8.29918378797272E+00,3.43515684821827E-01
6E+00,3E+00,1.5E+01,1.21E+02,5.92105263157895E-01,1.10832465508514E+00,6.12866760150094E+00,1.42395013079488E+01,2.3439688184707E+00,8.03341588892345E+00,4.30399033572881E-01
6E+00,3E+00,1.5E+01,1.21E+02,5.92105263157895E-01,1.14443418058143E+00,5.97082132144185E+00,1.55331546611535E+01,2.18612253841161E+00,9.32706924212814E+00,3.84392060189431E-01
6E+00,3E+00,1.5E+01,1.21E+02,5.92105263157895E-01,1.39033084752556E+00,5.80868728160518E+00,1.26911308561924E+01,2.02398849857494E+00,6.48504543716705E+00,4.57696587280159E-01
6E+00,3E+00,1.5E+01,1.21E+02,5.92105263157895E-01,1.21058207407822E+00,5.86323014283504E+00,1.15624457705622E+01,2.0785313598048E+00,5.3563603515369E+00,5.07092552837111E-01
6E+00,3E+00,1.5E+01,1.21E+02,5.92105263157895E-01,1.22550038071759E+00,7.06927521962861E+00,2.23550111006135E+01,3.28457643659837E+00,1.61489256815881E+01,3.16227766016837E-01
6E+00,4E+00,1E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,1E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,1E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,1E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,1E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,2E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,2E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,2E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,2E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,2E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,3E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,3E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,3E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,3E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,3E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,4E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,4E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,4E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,4E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,4E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,5E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,5E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,5E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,5E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,5E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,6E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,6E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,6E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,6E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,6E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,8E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,8E+00,1.21E+02,5.92105263157895E-01,1.32236564983141E+00,3.82651992866291E+00,6.3078313050504E+00,4.18211456326656E-02,1.01745886025081E-01,6.06630035524125E-01
6E+00,4E+00,8E+00,1.21E+02,5.92105263157895E-01,1.32236564983141E+00,3.82651992866291E+00,6.3078313050504E+00,4.18211456326656E-02,1.01745886025081E-01,6.06630035524125E-01
6E+00,4E+00,8E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,4E+00,8E+00,1.21E+02,5.92105263157895E-01,1.30233472414343E+00,3.86788891394752E+00,6.97863973752192E+00,8.31901309172842E-02,7.72554318496598E-01,5.54246824513825E-01
6E+00,4E+00,1E+01,1.21E+02,5.92105263157895E-01,1.0187824563068E+00,4.06842894512822E+00,7.33446458612083E+00,2.83730162097979E-01,1.12837916709551E+00,5.54700196225229E-01
6E+00,4E+00,1E+01,1.21E+02,5.92105263157895E-01,1.0367911850355E+00,3.94932708483429E+00,6.74672614860586E+00,1.64628301804054E-01,5.40640729580542E-01,5.85369407004963E-01
6E+00,4E+00,1E+01,1.21E+02,5.92105263157895E-01,1.03990996095611E+00,4.06842894512822E+00,6.97863973752192E+00,2.83730162097979E-01,7.72554318496598E-01,5.82983088130137E-01
6E+00,4E+00,1E+01,1.21E+02,5.92105263157895E-01,1.13065155427767E+00,3.98942280401433E+00,6.90988298942671E+00,2.04724020984087E-01,7.03797570401391E-01,5.77350269189626E-01
6E+00,4E+00,1E+01,1.21E+02,5.92105263157895E-01,1.35971434418329E+00,3.94932708483429E+00,6.95579633830205E+00,1.64628301804054E-01,7.49710919276729E-01,5.67774973957668E-01
6E+00,4E+00,1.2E+01,1.21E+02,5.92105263157895E-01,1.01941745511968E+00,4.10736216661508E+00,6.77027500257308E+00,3.22663383584837E-01,5.64189583547757E-01,6.06675824106710E-01
6E+00,4E+00,1.2E+01,1.21E+02,5.92105263157895E-01,1.01498858013783E+00,4.184141935942E+00,7.97884560802865E+00,3.99443152911762E-01,1.77276018900333E+00,5.24404424085076E-01
6E+00,4E+00,1.2E+01,1.21E+02,5.92105263157895E-01,1.04888111717614E+00,4.10736216661508E+00,8.74038744473663E+00,3.22663383584837E-01,2.53430202571131E+00,4.69929072662390E-01
6E+00,4E+00,1.2E+01,1.21E+02,5.92105263157895E-01,9.73855666142043E-01,4.51351666838205E+00,9.90148700673831E+00,7.2881788535181E-01,3.69540158771299E+00,4.55842305838552E-01
6E+00,4E+00,1.2E+01,1.21E+02,5.92105263157895E-01,1.0147662031825E+00,4.51351666838205E+00,8.33015937350939E+00,7.2881788535181E-01,2.12407395448407E+00,5.41828369182877E-01
6E+00,4E+00,1.5E+01,1.21E+02,5.92105263157895E-01,1.07583519566144E+00,4.8860251190292E+00,1.01397284597451E+01,1.10132633599896E+00,3.93364304071976E+00,4.81869424652426E-01
6E+00,4E+00,1.5E+01,1.21E+02,5.92105263157895E-01,1.18375123811353E+00,5.2015709478601E+00,1.25143303457446E+01,1.41687216482986E+00,6.30824492671931E+00,4.15649164130373E-01
6E+00,4E+00,1.5E+01,1.21E+02,5.92105263157895E-01,1.06218859504148E+00,5.01462670679677E+00,1.03263648914596E+01,1.22992792376653E+00,4.1202794724343E+00,4.85613936705269E-01
6E+00,4E+00,1.5E+01,1.21E+02,5.92105263157895E-01,1.28704933638671E+00,5.14001172695692E+00,1.20345751156252E+01,1.35531294392668E+00,5.82848969659986E+00,4.27103713888772E-01
6E+00,4E+00,1.5E+01,1.21E+02,5.92105263157895E-01,1.13040628801421E+00,5.07770625192981E+00,9.18434101276213E+00,1.29300746889957E+00,2.97825559373681E+00,5.52865605150557E-01
6E+00,5E+00,1E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,1E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,1E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,1E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,1E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,2E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,2E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,2E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,2E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,2E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,3E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,3E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,3E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,3E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,3E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,4E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,4E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,4E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,4E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,4E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,5E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,5E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,5E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,5E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,5E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,6E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,6E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,6E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,6E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,6E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,8E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,8E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,8E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,8E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,8E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,1E+01,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,1E+01,1.21E+02,5.92105263157895E-01,1.06678240409764E+00,3.86788891394752E+00,6.72309481102998E+00,8.31901309172842E-02,5.17009392004663E-01,5.75313753957749E-01
6E+00,5E+00,1E+01,1.21E+02,5.92105263157895E-01,1.32236564983141E+00,3.82651992866291E+00,6.97863973752192E+00,4.18211456326656E-02,7.72554318496598E-01,5.48318880553317E-01
6E+00,5E+00,1E+01,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,5E+00,1E+01,1.21E+02,5.92105263157895E-01,1.30233472414343E+00,3.82651992866291E+00,6.53096660140197E+00,4.18211456326656E-02,3.24881182376648E-01,5.85904072429568E-01
6E+00,5E+00,1.2E+01,1.21E+02,5.92105263157895E-01,1.32236564983141E+00,3.86788891394752E+00,6.84043516664088E+00,8.31901309172842E-02,6.3434974761556E-01,5.65444861287519E-01
6E+00,5E+00,1.2E+01,1.21E+02,5.92105263157895E-01,1.01432484977809E+00,3.98942280401433E+00,7.3777361390489E+00,2.04724020984087E-01,1.17165072002358E+00,5.40738070435876E-01
6E+00,5E+00,1.2E+01,1.21E+02,5.92105263157895E-01,1.06352954079947E+00,3.98942280401433E+00,6.69938011698952E+00,2.04724020984087E-01,4.93294697964199E-01,5.95491334175414E-01
6E+00,5E+00,1.2E+01,1.21E+02,5.92105263157895E-01,1.0203051471595E+00,4.184141935942E+00,7.39927702033192E+00,3.99443152911762E-01,1.1931916013066E+00,5.65479833292457E-01
6E+00,5E+00,1.2E+01,1.21E+02,5.92105263157895E-01,1.0203114017259E+00,4.06842894512822E+00,7.15876327835963E+00,2.83730162097979E-01,9.5267785933431E-01,5.68314496084366E-01
6E+00,5E+00,1.5E+01,1.21E+02,5.92105263157895E-01,1.0648233788521E+00,4.29673985699156E+00,8.27264320090713E+00,5.12041073961321E-01,2.06655778188181E+00,5.19391414889065E-01
6E+00,5E+00,1.5E+01,1.21E+02,5.92105263157895E-01,1.0939893788634E+00,4.25953794588991E+00,9.45754080179648E+00,4.74839162859674E-01,3.25145538277116E+00,4.50385362871583E-01
6E+00,5E+00,1.5E+01,1.21E+02,5.92105263157895E-01,1.03430570806533E+00,4.47811599108138E+00,8.38728113554194E+00,6.93417208051144E-01,2.18119571651662E+00,5.33917477989967E-01
6E+00,5E+00,1.5E+01,1.21E+02,5.92105263157895E-01,1.02409001119934E+00,4.184141935942E+00,7.24714641913115E+00,3.99443152911762E-01,1.04106100010583E+00,5.77350269189626E-01
6E+00,5E+00,1.5E+01,1.21E+02,5.92105263157895E-01,1.00139501555149E+00,4.29673985699156E+00,8.23407588968838E+00,5.12041073961321E-01,2.02799047066306E+00,5.21824174874610E-01
6E+00,1E+01,1E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,1E+01,1E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,1E+01,1E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,1E+01,1E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,1E+01,1E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,1E+01,2E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,1E+01,2E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,1E+01,2E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,1E+01,2E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,1E+01,2E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,1E+01,3E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,1E+01,3E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,1E+01,3E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,1E+01,3E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,1E+01,3E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,1E+01,4E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
6E+00,1E+01,4E+00,1.21E+02,5.92105263157895E-01,1.11702215618393E+00,3.78469878303024E+00,6.20608541902532E+00,0E+00,0E+00,6.09836721136306E-01
